##;##
@LiveGraph demo file.
Generation;Best;Average;Avg.worst-100;Avg.worst-in-Generations 100
2936;972;1085;1394;2039
2937;972;1079;1376;2039
2938;972;1087;1395;2039
2939;972;1087;1404;2039
2940;972;1087;1412;2039
2941;972;1085;1395;2039
2942;972;1092;1434;2039
2943;972;1079;1369;2039
2944;972;1089;1423;2039
2945;972;1079;1368;2039
2946;972;1090;1429;2039
2947;972;1086;1404;2039
2948;972;1087;1413;2039
2949;972;1076;1355;2039
2950;972;1096;1440;2039
2951;972;1093;1436;2039
2952;972;1085;1394;2039
2953;972;1090;1418;2039
2954;972;1085;1406;2039
2955;972;1083;1393;2039
2956;972;1092;1431;2039
2957;972;1082;1379;2039
2958;972;1084;1394;2039
2959;972;1082;1382;2039
2960;972;1082;1384;2039
2961;972;1092;1433;2039
2962;972;1093;1433;2039
2963;972;1085;1401;2039
2964;972;1085;1395;2039
2965;972;1086;1412;2039
2966;972;1089;1419;2039
2967;972;1082;1374;2039
2968;972;1090;1421;2039
2969;972;1090;1429;2039
2970;972;1092;1421;2039
2971;972;1078;1366;2039
2972;972;1092;1437;2039
2973;972;1087;1408;2039
2974;972;1085;1401;2039
2975;972;1081;1377;2039
2976;972;1091;1433;2039
2977;972;1092;1434;2039
2978;972;1083;1389;2039
2979;972;1084;1383;2039
2980;972;1088;1403;2039
2981;972;1083;1388;2039
2982;972;1089;1417;2039
2983;972;1095;1450;2039
2984;972;1089;1417;2039
2985;972;1082;1391;2039
2986;972;1087;1411;2039
2987;972;1081;1384;2039
2988;972;1087;1411;2039
2989;972;1087;1413;2039
2990;972;1084;1392;2039
2991;972;1091;1436;2039
2992;972;1094;1428;2039
2993;972;1088;1409;2039
2994;972;1090;1417;2039
2995;972;1087;1400;2039
2996;972;1089;1416;2039
2997;972;1086;1402;2039
2998;972;1088;1412;2039
2999;972;1084;1387;2039
3000;972;1091;1427;2063
3001;972;1084;1399;2063
3002;972;1089;1414;2063
3003;972;1082;1384;2063
3004;972;1083;1386;2063
3005;972;1080;1358;2063
3006;972;1076;1354;2063
3007;972;1095;1441;2063
3008;972;1091;1425;2063
3009;972;1089;1421;2063
3010;972;1087;1404;2063
3011;972;1087;1410;2063
3012;972;1084;1391;2063
3013;972;1079;1372;2063
3014;972;1090;1429;2063
3015;972;1079;1367;2063
3016;972;1088;1407;2063
3017;972;1088;1414;2063
3018;972;1078;1364;2063
3019;972;1086;1412;2063
3020;972;1080;1381;2063
3021;972;1088;1414;2063
3022;972;1089;1411;2063
3023;972;1090;1419;2063
3024;972;1083;1389;2063
3025;972;1086;1402;2063
3026;972;1081;1382;2063
3027;972;1095;1447;2063
3028;972;1087;1411;2063
3029;972;1083;1391;2063
3030;972;1084;1389;2063
3031;972;1094;1441;2063
3032;972;1087;1407;2063
3033;972;1079;1373;2063
3034;972;1085;1401;2063
3035;972;1081;1378;2063
3036;972;1082;1386;2063
3037;972;1086;1405;2063
3038;972;1087;1404;2063
3039;972;1086;1406;2063
3040;972;1079;1364;2063
3041;972;1089;1419;2063
3042;972;1074;1344;2063
3043;972;1087;1413;2063
3044;972;1084;1389;2063
3045;972;1076;1348;2063
3046;972;1085;1388;2063
3047;972;1083;1395;2063
3048;972;1088;1420;2063
3049;972;1092;1432;2063
3050;972;1092;1430;2063
3051;972;1090;1420;2063
3052;972;1098;1462;2063
3053;972;1083;1391;2063
3054;972;1079;1362;2063
3055;972;1080;1374;2063
3056;972;1096;1451;2063
3057;972;1088;1404;2063
3058;972;1085;1399;2063
3059;972;1083;1381;2063
3060;972;1088;1407;2063
3061;972;1086;1408;2063
3062;972;1088;1413;2063
3063;972;1088;1409;2063
3064;972;1083;1391;2063
3065;972;1075;1342;2063
3066;972;1084;1390;2063
3067;972;1074;1352;2063
3068;972;1097;1455;2063
3069;972;1091;1423;2063
3070;972;1076;1349;2063
3071;972;1094;1439;2063
3072;972;1081;1378;2063
3073;972;1088;1418;2063
3074;972;1083;1382;2063
3075;972;1091;1430;2063
3076;972;1079;1372;2063
3077;972;1086;1403;2063
3078;972;1083;1393;2063
3079;972;1093;1435;2063
3080;972;1085;1392;2063
3081;972;1084;1395;2063
3082;972;1084;1398;2063
3083;972;1088;1417;2063
3084;972;1093;1434;2063
3085;972;1084;1394;2063
3086;972;1082;1391;2063
3087;972;1086;1401;2063
3088;972;1080;1383;2063
3089;972;1077;1363;2063
3090;972;1080;1383;2063
3091;972;1086;1400;2063
3092;972;1103;1471;2063
3093;972;1082;1373;2063
3094;972;1091;1418;2063
3095;972;1083;1396;2063
3096;972;1084;1395;2063
3097;972;1093;1446;2063
3098;972;1092;1437;2063
3099;972;1091;1426;2063
3100;972;1087;1407;2050
3101;972;1084;1391;2050
3102;972;1091;1432;2050
3103;972;1086;1407;2050
3104;972;1085;1418;2050
3105;972;1082;1384;2050
3106;972;1092;1432;2050
3107;972;1080;1369;2050
3108;972;1082;1374;2050
3109;972;1078;1370;2050
3110;972;1090;1421;2050
3111;972;1088;1410;2050
3112;972;1084;1391;2050
3113;972;1091;1417;2050
3114;972;1087;1403;2050
3115;972;1083;1390;2050
3116;972;1082;1387;2050
3117;972;1082;1391;2050
3118;972;1087;1420;2050
3119;972;1096;1438;2050
3120;972;1086;1407;2050
3121;972;1096;1453;2050
3122;972;1080;1376;2050
3123;972;1076;1362;2050
3124;972;1091;1424;2050
3125;972;1084;1395;2050
3126;972;1077;1362;2050
3127;972;1087;1410;2050
3128;972;1088;1408;2050
3129;972;1090;1420;2050
3130;972;1079;1368;2050
3131;972;1077;1358;2050
3132;972;1084;1398;2050
3133;972;1081;1379;2050
3134;972;1096;1447;2050
3135;972;1086;1398;2050
3136;972;1077;1368;2050
3137;972;1083;1387;2050
3138;972;1082;1386;2050
3139;972;1087;1403;2050
3140;972;1083;1397;2050
3141;972;1079;1371;2050
3142;972;1084;1391;2050
3143;972;1082;1386;2050
3144;972;1089;1425;2050
3145;972;1082;1393;2050
3146;972;1094;1448;2050
3147;972;1082;1382;2050
3148;972;1091;1426;2050
3149;972;1091;1424;2050
3150;972;1080;1374;2050
3151;972;1082;1385;2050
3152;972;1093;1436;2050
3153;972;1087;1406;2050
3154;972;1094;1436;2050
3155;972;1095;1456;2050
3156;972;1082;1387;2050
3157;972;1085;1407;2050
3158;972;1090;1430;2050
3159;972;1087;1404;2050
3160;972;1084;1398;2050
3161;972;1077;1361;2050
3162;972;1086;1400;2050
3163;972;1084;1400;2050
3164;972;1091;1429;2050
3165;972;1086;1401;2050
3166;972;1090;1429;2050
3167;972;1079;1376;2050
3168;972;1092;1435;2050
3169;972;1084;1403;2050
3170;972;1082;1383;2050
3171;972;1088;1413;2050
3172;972;1084;1394;2050
3173;972;1083;1392;2050
3174;972;1085;1390;2050
3175;972;1086;1404;2050
3176;972;1082;1389;2050
3177;972;1082;1380;2050
3178;972;1077;1364;2050
3179;972;1088;1417;2050
3180;972;1090;1421;2050
3181;972;1083;1392;2050
3182;972;1088;1413;2050
3183;972;1083;1396;2050
3184;972;1094;1440;2050
3185;972;1074;1349;2050
3186;972;1091;1427;2050
3187;972;1079;1369;2050
3188;972;1080;1380;2050
3189;972;1087;1409;2050
3190;972;1088;1415;2050
3191;972;1084;1388;2050
3192;972;1072;1342;2050
3193;972;1089;1414;2050
3194;972;1089;1421;2050
3195;972;1094;1438;2050
3196;972;1092;1429;2050
3197;972;1087;1414;2050
3198;972;1087;1411;2050
3199;972;1099;1461;2050
3200;972;1087;1407;2044
3201;972;1087;1413;2044
3202;972;1081;1384;2044
3203;972;1083;1383;2044
3204;972;1091;1427;2044
3205;972;1083;1386;2044
3206;972;1084;1392;2044
3207;972;1084;1393;2044
3208;972;1092;1433;2044
3209;972;1089;1422;2044
3210;972;1082;1387;2044
3211;972;1090;1417;2044
3212;972;1087;1411;2044
3213;972;1085;1403;2044
3214;972;1083;1391;2044
3215;972;1090;1428;2044
3216;972;1079;1379;2044
3217;972;1083;1389;2044
3218;972;1077;1363;2044
3219;972;1090;1428;2044
3220;972;1092;1425;2044
3221;972;1090;1413;2044
3222;972;1090;1421;2044
3223;972;1089;1420;2044
3224;972;1088;1416;2044
3225;972;1078;1360;2044
3226;972;1083;1388;2044
3227;972;1079;1366;2044
3228;972;1083;1388;2044
3229;972;1086;1400;2044
3230;972;1086;1407;2044
3231;972;1093;1437;2044
3232;972;1090;1425;2044
3233;972;1088;1413;2044
3234;972;1084;1391;2044
3235;972;1079;1372;2044
3236;972;1088;1416;2044
3237;972;1093;1440;2044
3238;972;1084;1401;2044
3239;972;1087;1407;2044
3240;972;1090;1429;2044
3241;972;1083;1392;2044
3242;972;1083;1387;2044
3243;972;1090;1426;2044
3244;972;1080;1380;2044
3245;972;1081;1384;2044
3246;972;1082;1381;2044
3247;972;1085;1398;2044
3248;972;1096;1454;2044
3249;972;1089;1414;2044
3250;972;1084;1401;2044
3251;972;1081;1380;2044
3252;972;1093;1435;2044
3253;972;1084;1392;2044
3254;972;1079;1374;2044
3255;972;1084;1400;2044
3256;972;1094;1439;2044
3257;972;1087;1409;2044
3258;972;1089;1429;2044
3259;972;1090;1431;2044
3260;972;1079;1373;2044
3261;972;1090;1430;2044
3262;972;1079;1369;2044
3263;972;1082;1393;2044
3264;972;1079;1373;2044
3265;972;1089;1421;2044
3266;972;1085;1400;2044
3267;972;1089;1423;2044
3268;972;1083;1397;2044
3269;972;1077;1362;2044
3270;972;1083;1389;2044
3271;972;1085;1395;2044
3272;972;1081;1382;2044
3273;972;1089;1425;2044
3274;972;1086;1411;2044
3275;972;1089;1422;2044
3276;972;1089;1417;2044
3277;972;1090;1427;2044
3278;972;1085;1405;2044
3279;972;1080;1374;2044
3280;972;1080;1380;2044
3281;972;1093;1442;2044
3282;972;1091;1426;2044
3283;972;1092;1431;2044
3284;972;1086;1406;2044
3285;972;1093;1435;2044
3286;972;1085;1398;2044
3287;972;1091;1437;2044
3288;972;1084;1393;2044
3289;972;1085;1405;2044
3290;972;1093;1436;2044
3291;972;1093;1437;2044
3292;972;1080;1373;2044
3293;972;1077;1357;2044
3294;972;1092;1432;2044
3295;972;1084;1398;2044
3296;972;1084;1393;2044
3297;972;1089;1426;2044
3298;972;1086;1408;2044
3299;972;1082;1393;2044
3300;972;1084;1403;2059
3301;972;1090;1422;2059
3302;972;1074;1355;2059
3303;972;1087;1406;2059
3304;972;1087;1422;2059
3305;972;1087;1406;2059
3306;972;1080;1383;2059
3307;972;1084;1397;2059
3308;972;1092;1434;2059
3309;972;1086;1409;2059
3310;972;1080;1377;2059
3311;972;1084;1396;2059
3312;972;1074;1350;2059
3313;972;1090;1424;2059
3314;972;1085;1395;2059
3315;972;1083;1396;2059
3316;972;1077;1359;2059
3317;972;1094;1452;2059
3318;972;1089;1425;2059
3319;972;1079;1374;2059
3320;972;1082;1385;2059
3321;972;1093;1446;2059
3322;972;1078;1371;2059
3323;972;1086;1403;2059
3324;972;1087;1419;2059
3325;972;1094;1446;2059
3326;972;1084;1400;2059
3327;972;1084;1390;2059
3328;972;1083;1387;2059
3329;972;1079;1370;2059
3330;972;1076;1362;2059
3331;972;1090;1425;2059
3332;972;1083;1392;2059
3333;972;1094;1444;2059
3334;972;1087;1408;2059
3335;972;1090;1424;2059
3336;972;1079;1372;2059
3337;972;1092;1430;2059
3338;972;1091;1429;2059
3339;972;1082;1389;2059
3340;972;1088;1412;2059
3341;972;1083;1395;2059
3342;972;1078;1367;2059
3343;972;1085;1402;2059
3344;972;1079;1375;2059
3345;972;1094;1444;2059
3346;972;1086;1410;2059
3347;972;1093;1433;2059
3348;972;1080;1377;2059
3349;972;1083;1386;2059
3350;972;1088;1413;2059
3351;972;1075;1346;2059
3352;972;1091;1421;2059
3353;972;1080;1375;2059
3354;972;1079;1374;2059
3355;972;1079;1372;2059
3356;972;1078;1362;2059
3357;972;1088;1417;2059
3358;972;1085;1403;2059
3359;972;1076;1351;2059
3360;972;1093;1439;2059
3361;972;1084;1386;2059
3362;972;1080;1367;2059
3363;972;1084;1394;2059
3364;972;1083;1388;2059
3365;972;1085;1401;2059
3366;972;1089;1414;2059
3367;972;1083;1395;2059
3368;972;1078;1370;2059
3369;972;1085;1397;2059
3370;972;1091;1434;2059
3371;972;1085;1401;2059
3372;972;1079;1376;2059
3373;972;1088;1419;2059
3374;972;1088;1427;2059
3375;972;1080;1383;2059
3376;972;1083;1394;2059
3377;972;1089;1424;2059
3378;972;1090;1434;2059
3379;972;1088;1413;2059
3380;972;1098;1460;2059
3381;972;1084;1397;2059
3382;972;1087;1404;2059
3383;972;1095;1443;2059
3384;972;1087;1413;2059
3385;972;1088;1415;2059
3386;972;1083;1391;2059
3387;972;1089;1407;2059
3388;972;1093;1441;2059
3389;972;1081;1380;2059
3390;972;1086;1411;2059
3391;972;1080;1382;2059
3392;972;1084;1404;2059
3393;972;1084;1403;2059
3394;972;1078;1371;2059
3395;972;1083;1387;2059
3396;972;1087;1411;2059
3397;972;1090;1426;2059
3398;972;1086;1405;2059
3399;972;1078;1367;2059
3400;972;1085;1395;2067
3401;972;1088;1417;2067
3402;972;1090;1414;2067
3403;972;1077;1368;2067
3404;972;1088;1417;2067
3405;972;1085;1393;2067
3406;972;1083;1393;2067
3407;972;1087;1418;2067
3408;972;1072;1348;2067
3409;972;1078;1373;2067
3410;972;1087;1404;2067
3411;972;1086;1409;2067
3412;972;1088;1414;2067
3413;972;1077;1363;2067
3414;972;1090;1425;2067
3415;972;1081;1382;2067
3416;972;1086;1402;2067
3417;972;1078;1377;2067
3418;972;1086;1407;2067
3419;972;1091;1424;2067
3420;972;1084;1397;2067
3421;972;1081;1379;2067
3422;972;1076;1358;2067
3423;972;1079;1377;2067
3424;972;1086;1409;2067
3425;972;1089;1414;2067
3426;972;1086;1402;2067
3427;972;1085;1404;2067
3428;972;1078;1373;2067
3429;972;1083;1387;2067
3430;972;1089;1413;2067
3431;972;1086;1404;2067
3432;972;1085;1404;2067
3433;972;1082;1382;2067
3434;972;1085;1403;2067
3435;972;1095;1446;2067
3436;972;1083;1392;2067
3437;972;1082;1388;2067
3438;972;1087;1419;2067
3439;972;1086;1412;2067
3440;972;1072;1342;2067
3441;972;1080;1379;2067
3442;972;1082;1388;2067
3443;972;1087;1407;2067
3444;972;1076;1356;2067
3445;972;1085;1404;2067
3446;972;1081;1378;2067
3447;972;1080;1380;2067
3448;972;1089;1420;2067
3449;972;1080;1377;2067
3450;972;1081;1374;2067
3451;972;1084;1398;2067
3452;972;1093;1439;2067
3453;972;1081;1379;2067
3454;972;1089;1418;2067
3455;972;1077;1368;2067
3456;972;1086;1405;2067
3457;972;1090;1421;2067
3458;972;1090;1421;2067
3459;972;1086;1401;2067
3460;972;1090;1427;2067
3461;972;1093;1438;2067
3462;972;1086;1411;2067
3463;972;1091;1426;2067
3464;972;1088;1416;2067
3465;972;1083;1391;2067
3466;972;1082;1382;2067
3467;972;1087;1405;2067
3468;972;1082;1385;2067
3469;972;1090;1421;2067
3470;972;1082;1382;2067
3471;972;1086;1404;2067
3472;972;1085;1404;2067
3473;972;1086;1411;2067
3474;972;1093;1425;2067
3475;972;1079;1372;2067
3476;972;1087;1406;2067
3477;972;1087;1407;2067
3478;972;1092;1432;2067
3479;972;1080;1377;2067
3480;972;1085;1402;2067
3481;972;1087;1414;2067
3482;972;1076;1362;2067
3483;972;1084;1397;2067
3484;972;1091;1417;2067
3485;972;1074;1353;2067
3486;972;1083;1389;2067
3487;972;1084;1391;2067
3488;972;1079;1374;2067
3489;972;1090;1418;2067
3490;972;1082;1387;2067
3491;972;1082;1390;2067
3492;972;1090;1416;2067
3493;972;1077;1363;2067
3494;972;1087;1416;2067
3495;972;1086;1406;2067
3496;972;1081;1375;2067
3497;972;1085;1403;2067
3498;972;1091;1424;2067
3499;972;1084;1398;2067
3500;972;1084;1391;2048
3501;972;1085;1396;2048
3502;972;1087;1410;2048
3503;972;1085;1407;2048
3504;972;1092;1434;2048
3505;972;1098;1465;2048
3506;972;1079;1369;2048
3507;972;1085;1398;2048
3508;972;1092;1430;2048
3509;972;1080;1378;2048
3510;972;1087;1414;2048
3511;972;1084;1388;2048
3512;972;1083;1391;2048
3513;972;1093;1448;2048
3514;972;1077;1364;2048
3515;972;1090;1425;2048
3516;972;1084;1392;2048
3517;972;1084;1399;2048
3518;972;1080;1376;2048
3519;972;1086;1415;2048
3520;972;1093;1442;2048
3521;972;1080;1378;2048
3522;972;1087;1417;2048
3523;972;1081;1378;2048
3524;972;1082;1380;2048
3525;972;1100;1465;2048
3526;972;1094;1433;2048
3527;972;1086;1409;2048
3528;972;1079;1374;2048
3529;972;1087;1401;2048
3530;972;1085;1398;2048
3531;972;1081;1379;2048
3532;972;1084;1389;2048
3533;972;1091;1430;2048
3534;972;1089;1412;2048
3535;972;1081;1381;2048
3536;972;1085;1399;2048
3537;972;1081;1382;2048
3538;972;1100;1479;2048
3539;972;1091;1429;2048
3540;972;1089;1418;2048
3541;972;1080;1370;2048
3542;972;1081;1376;2048
3543;972;1089;1422;2048
3544;972;1091;1421;2048
3545;972;1087;1416;2048
3546;972;1086;1409;2048
3547;972;1077;1359;2048
3548;972;1080;1373;2048
3549;972;1084;1401;2048
3550;972;1089;1417;2048
3551;972;1082;1384;2048
3552;972;1076;1360;2048
3553;972;1090;1420;2048
3554;972;1090;1423;2048
3555;972;1091;1433;2048
3556;972;1094;1441;2048
3557;972;1080;1376;2048
3558;972;1087;1401;2048
3559;972;1090;1419;2048
3560;972;1088;1420;2048
3561;972;1076;1351;2048
3562;972;1093;1441;2048
3563;972;1097;1460;2048
3564;972;1085;1399;2048
3565;972;1091;1429;2048
3566;972;1087;1420;2048
3567;972;1088;1412;2048
3568;972;1084;1398;2048
3569;972;1088;1411;2048
3570;972;1086;1396;2048
3571;972;1090;1421;2048
3572;972;1086;1407;2048
3573;972;1085;1405;2048
3574;972;1080;1374;2048
3575;972;1099;1455;2048
3576;972;1093;1438;2048
3577;972;1086;1410;2048
3578;972;1083;1386;2048
3579;972;1091;1422;2048
3580;972;1087;1408;2048
3581;972;1084;1401;2048
3582;972;1083;1394;2048
3583;972;1086;1397;2048
3584;972;1090;1427;2048
3585;972;1085;1398;2048
3586;972;1086;1398;2048
3587;972;1083;1395;2048
3588;972;1083;1387;2048
3589;972;1090;1423;2048
3590;972;1085;1404;2048
3591;972;1083;1387;2048
3592;972;1088;1419;2048
3593;972;1086;1406;2048
3594;972;1086;1405;2048
3595;972;1092;1434;2048
3596;972;1086;1405;2048
3597;972;1092;1435;2048
3598;972;1090;1432;2048
3599;972;1088;1413;2048
3600;972;1085;1395;2091
3601;972;1081;1385;2091
3602;972;1087;1415;2091
3603;972;1090;1432;2091
3604;972;1090;1426;2091
3605;972;1080;1377;2091
3606;972;1078;1376;2091
3607;972;1093;1440;2091
3608;972;1086;1397;2091
3609;972;1082;1389;2091
3610;972;1091;1428;2091
3611;972;1090;1418;2091
3612;972;1094;1447;2091
3613;972;1082;1390;2091
3614;972;1085;1399;2091
3615;972;1083;1395;2091
3616;972;1088;1410;2091
3617;972;1082;1384;2091
3618;972;1098;1456;2091
3619;972;1090;1418;2091
3620;972;1091;1422;2091
3621;972;1081;1387;2091
3622;972;1076;1360;2091
3623;972;1087;1414;2091
3624;972;1089;1416;2091
3625;972;1072;1340;2091
3626;972;1083;1388;2091
3627;972;1079;1368;2091
3628;972;1093;1436;2091
3629;972;1088;1410;2091
3630;972;1083;1393;2091
3631;972;1089;1419;2091
3632;972;1089;1422;2091
3633;972;1079;1374;2091
3634;972;1084;1391;2091
3635;972;1091;1423;2091
3636;972;1092;1438;2091
3637;972;1087;1416;2091
3638;972;1080;1381;2091
3639;972;1094;1438;2091
3640;972;1080;1380;2091
3641;972;1078;1364;2091
3642;972;1086;1412;2091
3643;972;1088;1405;2091
3644;972;1080;1378;2091
3645;972;1088;1417;2091
3646;972;1078;1370;2091
3647;972;1081;1379;2091
3648;972;1087;1410;2091
3649;972;1088;1417;2091
3650;972;1083;1388;2091
3651;972;1092;1434;2091
3652;972;1081;1384;2091
3653;972;1084;1398;2091
3654;972;1085;1396;2091
3655;972;1090;1426;2091
3656;972;1098;1472;2091
3657;972;1084;1398;2091
3658;972;1079;1368;2091
3659;972;1088;1413;2091
3660;972;1084;1395;2091
3661;972;1087;1410;2091
3662;972;1081;1383;2091
3663;972;1086;1406;2091
3664;972;1083;1394;2091
3665;972;1091;1439;2091
3666;972;1093;1437;2091
3667;972;1091;1435;2091
3668;972;1084;1390;2091
3669;972;1089;1424;2091
3670;972;1093;1434;2091
3671;972;1085;1402;2091
3672;972;1085;1396;2091
3673;972;1085;1405;2091
3674;972;1087;1410;2091
3675;972;1087;1406;2091
3676;972;1092;1435;2091
3677;972;1081;1381;2091
3678;972;1091;1431;2091
3679;972;1097;1456;2091
3680;972;1084;1397;2091
3681;972;1096;1449;2091
3682;972;1078;1375;2091
3683;972;1088;1410;2091
3684;972;1078;1363;2091
3685;972;1084;1390;2091
3686;972;1084;1392;2091
3687;972;1081;1383;2091
3688;972;1086;1406;2091
3689;972;1089;1414;2091
3690;972;1093;1435;2091
3691;972;1088;1411;2091
3692;972;1086;1402;2091
3693;972;1086;1403;2091
3694;972;1079;1375;2091
3695;972;1083;1389;2091
3696;972;1087;1408;2091
3697;972;1080;1373;2091
3698;972;1086;1397;2091
3699;972;1078;1372;2091
3700;972;1082;1388;2054
3701;972;1090;1419;2054
3702;972;1082;1387;2054
3703;972;1082;1397;2054
3704;972;1092;1435;2054
3705;972;1086;1403;2054
3706;972;1084;1398;2054
3707;972;1087;1418;2054
3708;972;1084;1393;2054
3709;972;1082;1383;2054
3710;972;1076;1358;2054
3711;972;1079;1379;2054
3712;972;1091;1436;2054
3713;972;1102;1474;2054
3714;972;1087;1413;2054
3715;972;1083;1395;2054
3716;972;1082;1395;2054
3717;972;1096;1458;2054
3718;972;1087;1415;2054
3719;972;1083;1400;2054
3720;972;1078;1374;2054
3721;972;1093;1437;2054
3722;972;1087;1411;2054
3723;972;1089;1424;2054
3724;972;1085;1399;2054
3725;972;1093;1437;2054
3726;972;1082;1381;2054
3727;972;1087;1414;2054
3728;972;1086;1406;2054
3729;972;1082;1382;2054
3730;972;1093;1443;2054
3731;972;1087;1412;2054
3732;972;1087;1416;2054
3733;972;1086;1402;2054
3734;972;1088;1405;2054
3735;972;1087;1407;2054
3736;972;1082;1382;2054
3737;972;1081;1384;2054
3738;972;1090;1421;2054
3739;972;1083;1390;2054
3740;972;1096;1449;2054
3741;972;1083;1388;2054
3742;972;1083;1401;2054
3743;972;1085;1396;2054
